provider,pincode,city,state,cod_delivery,prepaid_delivery,pickup,zone_group,zone_code
,577586,Challakere,KARNATAKA,Y,Y,N,,
,622403,Pudukkottai,TAMIL NADU,Y,Y,Y,,
,627201,TIRUNELVELI,TAMIL NADU,Y,Y,Y,,
,577225,SHIVAMOGGA,KARNATAKA,N,N,N,,
,625013,Madurai,TAMIL NADU,N,N,Y,,
,571253,Virajpet,KARNATAKA,N,N,N,,
,676309,VENGARA,KERALA,Y,Y,Y,,
,641039,Coimbatore,TAMIL NADU,Y,Y,Y,,
,581326,GOKARNA,KARNATAKA,N,N,N,,
,682509,Vypin,KERALA,Y,Y,Y,,
,626004,Virudhunagar,TAMIL NADU,Y,Y,Y,,
,627107,VALLIYOOR,TAMIL NADU,Y,Y,N,,
,689103,Tiruvella,KERALA,N,N,N,,
,626534,Theni,TAMIL NADU,N,N,N,,
,624007,Dindigul,TAMIL NADU,Y,Y,Y,,
,695502,PARASSALA,KERALA,Y,Y,N,,
,670313,Kannur,KERALA,Y,Y,N,,
,695010,Trivandrum,KERALA,Y,Y,Y,,
,571442,Kollegala,KARNATAKA,N,N,N,,
,614617,Trichy,TAMIL NADU,N,N,N,,
,670334,Kannur,KERALA,Y,Y,Y,,
,624701,Ayyampalyam,TAMIL NADU,Y,Y,N,,
,629807,Nagercoil,TAMIL NADU,N,N,N,,
,581185,Bhatkal,KARNATAKA,Y,Y,N,,
,627126,TIRUNELVELI,TAMIL NADU,Y,Y,N,,
,635826,Dharmapuri,TAMIL NADU,Y,Y,N,,
,642141,Pollachi,TAMIL NADU,Y,Y,N,,
,678019,PALAKKAD,KERALA,Y,Y,Y,,
,625535,Usilampatti,TAMIL NADU,N,N,N,,
,571318,Chamarajanagar,KARNATAKA,Y,Y,Y,,
,560095,BANGALORE,KARNATAKA,Y,Y,Y,,
,636007,Salem,TAMIL NADU,Y,Y,Y,,
,691583,NEENDAKARA,KERALA,Y,Y,N,,
,612103,Kumbakonam,TAMIL NADU,Y,Y,Y,,
,621802,JEYAMKONDAM,TAMIL NADU,N,N,N,,
,612504,Kumbakonam,TAMIL NADU,Y,Y,Y,,
,679337,OTTAPALAM,KERALA,N,N,Y,,
,575006,Mangalore,KARNATAKA,Y,Y,N,,
,577227,Bhadravathi,KARNATAKA,Y,Y,Y,,
,627851,Tenkasi,TAMIL NADU,Y,Y,Y,,
,628707,TIRUNELVELI,TAMIL NADU,Y,Y,N,,
,576222,Kundapura,KARNATAKA,Y,Y,N,,
,690537,Mavelikera,KERALA,Y,Y,Y,,
,581333,KUMTA,KARNATAKA,Y,Y,N,,
,626133,Rajapalayam,TAMIL NADU,Y,Y,N,,
,580025,Hubli,KARNATAKA,Y,Y,N,,
,625605,Theni,TAMIL NADU,Y,Y,N,,
,629202,Nagercoil,TAMIL NADU,Y,Y,N,,
,639004,Karur,TAMIL NADU,Y,Y,Y,,
,679588,EDAPPAL,KERALA,Y,Y,N,,
,671312,PADANNA,KERALA,N,N,N,,
,576214,BYNDOOR,KARNATAKA,Y,Y,N,,
,637205,Sankagiri,TAMIL NADU,Y,Y,Y,,
,626152,Virudhunagar,TAMIL NADU,Y,Y,N,,
,591517,Gokak,KARNATAKA,Y,Y,Y,,
,695132,PARASSALA,KERALA,Y,Y,N,,
,621108,Perambalur,TAMIL NADU,Y,Y,Y,,
,591292,Gokak,KARNATAKA,Y,Y,Y,,
,562135,Vijayapura,KARNATAKA,Y,Y,N,,
,636803,Dharmapuri,TAMIL NADU,Y,Y,N,,
,686567,PALA,KERALA,Y,Y,N,,
,613103,Thanjavur,TAMIL NADU,Y,Y,Y,,
,670702,Mattannur,KERALA,N,N,N,,
,691571,Chathannur,KERALA,Y,Y,N,,
,686028,Kottayam,KERALA,Y,Y,N,,
,627601,Tenkasi,TAMIL NADU,Y,Y,Y,,
,621001,THURAIYUR,TAMIL NADU,Y,Y,Y,,
,689674,RANNI,KERALA,N,N,N,,
,621014,THURAIYUR,TAMIL NADU,Y,Y,Y,,
,571311,Mysore,KARNATAKA,Y,Y,Y,,
,627755,Salem,TAMIL NADU,Y,Y,Y,,
,591213,Ankali,KARNATAKA,Y,Y,N,,
,635755,Dharmapuri,TAMIL NADU,Y,Y,N,,
,560047,BANGALORE,KARNATAKA,N,N,Y,,
,636808,ULAGANAHALLI,TAMIL NADU,Y,Y,Y,,
,686532,Tiruvella,KERALA,N,N,N,,
,678623,PALAKKAD,KERALA,Y,Y,Y,,
,676503,VENGARA,KERALA,Y,Y,Y,,
,614901,ADIRAMAPATTINAM,TAMIL NADU,Y,Y,N,,
,570006,Mysore,KARNATAKA,Y,Y,N,,
,673013,Calicut,KERALA,Y,Y,Y,,
,565656,BANGALORE,KARNATAKA,Y,Y,Y,,
,673121,KALPETTA,KERALA,Y,Y,Y,,
,636802,Dharmapuri,TAMIL NADU,Y,Y,N,,
,629305,Nagercoil,TAMIL NADU,Y,Y,N,,
,695583,KANIYAPURAM,KERALA,Y,Y,N,,
,581207,Hubli,KARNATAKA,N,N,N,,
,638060,Salem,TAMIL NADU,Y,Y,Y,,
,673636,Calicut,KERALA,Y,Y,Y,,
,560031,BANGALORE,KARNATAKA,Y,Y,Y,,
,583238,Koppal,KARNATAKA,Y,Y,N,,
,563122,Kolar,KARNATAKA,Y,Y,Y,,
,635110,BANGALORE,KARNATAKA,Y,Y,Y,,
,577531,Channagiri,KARNATAKA,N,N,N,,
,571141,Chamarajanagar,KARNATAKA,Y,Y,Y,,
,682312,Cochin,KERALA,Y,Y,Y,,
,642116,Pollachi,TAMIL NADU,Y,Y,N,,
,670011,Kannur,KERALA,Y,Y,N,,
,580002,Dharwad,KARNATAKA,Y,Y,Y,,
,624307,Dindigul,TAMIL NADU,Y,Y,Y,,
,638456,Gopichettipalyam,TAMIL NADU,Y,Y,Y,,
,577119,Sakleshpur,KARNATAKA,Y,Y,N,,
,627809,Tenkasi,TAMIL NADU,Y,Y,Y,,
,635659,Dharmapuri,TAMIL NADU,Y,Y,N,,
,572116,Pavagada,KARNATAKA,N,N,N,,
,685619,Kattapana,KERALA,N,N,N,,
,585402,Bidar,KARNATAKA,Y,Y,N,,
,680594,OTTAPALAM,KERALA,Y,Y,Y,,
,621111,Lalgudi,TAMIL NADU,Y,Y,N,,
,580009,Dharwad,KARNATAKA,Y,Y,Y,,
,584141,Sindhanur,KARNATAKA,Y,Y,N,,
,628005,Tuticorin,TAMIL NADU,Y,Y,Y,,
,591123,Ramdurg,KARNATAKA,N,N,N,,
,625018,Madurai,TAMIL NADU,Y,Y,Y,,
,680561,THRISSUR,KERALA,N,N,N,,
,643002,Ooty,TAMIL NADU,Y,Y,Y,,
,680002,TRICHUR,KERALA,Y,Y,Y,,
,690525,Karunagappally,KERALA,N,N,N,,
,587125,ILKAL,KARNATAKA,Y,Y,N,,
,591211,Nipani,KARNATAKA,Y,Y,N,,
,680511,Guruvayur,KERALA,Y,Y,N,,
,623601,MUTHUKULATHUR,TAMIL NADU,N,N,N,,
,695029,Trivandrum,KERALA,Y,Y,Y,,
,621213,Trichy,TAMIL NADU,Y,Y,Y,,
,582127,NARGUND,KARNATAKA,Y,Y,N,,
,609003,MAYILADURAI,TAMIL NADU,Y,Y,N,,
,641109,Thondamuthur,TAMIL NADU,N,N,N,,
,689645,Pathanamthitta,KERALA,Y,Y,Y,,
,626134,Virudhunagar,TAMIL NADU,N,N,N,,
,670102,Kannur,KERALA,Y,Y,Y,,
,627112,VALLIYOOR,TAMIL NADU,Y,Y,N,,
,679334,NILAMBUR,KERALA,Y,Y,Y,,
,679583,EDAPPAL,KERALA,Y,Y,N,,
,621216,Lalgudi,TAMIL NADU,Y,Y,Y,,
,586215,Bagalkot,KARNATAKA,Y,Y,N,,
,686039,Kottayam,KERALA,N,N,N,,
,584121,Kushtagi,KARNATAKA,Y,Y,N,,
,612604,Thanjavur,TAMIL NADU,Y,Y,N,,
,680111,Guruvayur,KERALA,Y,Y,N,,
,678556,PALAKKAD,KERALA,Y,Y,N,,
,670301,Kannur,KERALA,Y,Y,N,,
,571134,Mysore,KARNATAKA,Y,Y,Y,,
,695004,Trivandrum,KERALA,Y,Y,Y,,
,670565,Kannur,KERALA,Y,Y,N,,
,612205,Kumbakonam,TAMIL NADU,Y,Y,N,,
,678001,PALAKKAD,KERALA,Y,Y,Y,,
,635133,Dharmapuri,TAMIL NADU,Y,Y,N,,
,622103,Pudukkottai,TAMIL NADU,N,N,N,,
,627718,TIRUNELVELI,TAMIL NADU,Y,Y,N,,
,673014,PANDEERANKAVU,KERALA,Y,Y,Y,,
,625604,Theni,TAMIL NADU,Y,Y,Y,,
,627428,Tenkasi,TAMIL NADU,Y,Y,Y,,
,695121,Neyyattinkara,KERALA,Y,Y,N,,
,585375,Shahapur,KARNATAKA,N,N,N,,
,580003,Dharwad,KARNATAKA,Y,Y,Y,,
,583231,Koppal,KARNATAKA,Y,Y,N,,
,609103,MAYILADURAI,TAMIL NADU,N,N,N,,
,623708,MUTHUKULATHUR,TAMIL NADU,N,N,N,,
,612905,JEYAMKONDAM,TAMIL NADU,N,N,N,,
,690104,Mavelikera,KERALA,Y,Y,Y,,
,636455,Omalur,TAMIL NADU,Y,Y,N,,
,627502,VALLIYOOR,TAMIL NADU,N,N,N,,
,627657,Thisayanvilai,TAMIL NADU,Y,Y,Y,,
,682301,Cochin,KERALA,Y,Y,N,,
,630309,Pudukkottai,TAMIL NADU,Y,Y,Y,,
,613007,Thanjavur,TAMIL NADU,Y,Y,Y,,
,624005,Dindigul,TAMIL NADU,Y,Y,Y,,
,601016,Coimbatore,TAMIL NADU,N,N,N,,
,627803,Tenkasi,TAMIL NADU,Y,Y,Y,,
,625015,Thiruparankundram,TAMIL NADU,Y,Y,N,,
,670015,Kannur,KERALA,Y,Y,Y,,
,641036,Coimbatore,TAMIL NADU,Y,Y,Y,,
,560027,BANGALORE,KARNATAKA,N,N,Y,,
,560104,BANGALORE,KARNATAKA,Y,Y,Y,,
,671353,Kannur,KERALA,N,N,N,,
,678622,PALAKKAD,KERALA,Y,Y,Y,,
,591160,MUDHOL,KARNATAKA,Y,Y,N,,
,627706,Rajapalayam,TAMIL NADU,Y,Y,Y,,
,623562,Ramanathapuram,TAMIL NADU,Y,Y,N,,
,635310,Dharmapuri,TAMIL NADU,Y,Y,N,,
,676525,NILAMBUR,KERALA,N,N,N,,
,622409,PONNAMARAVATHY,TAMIL NADU,Y,Y,Y,,
,606107,Salem,TAMIL NADU,Y,Y,Y,,
,679516,OTTAPALAM,KERALA,Y,Y,N,,
,685554,Kattapana,KERALA,N,N,N,,
,587133,Raichur,KARNATAKA,Y,Y,Y,,
,570018,Mysore,KARNATAKA,Y,Y,Y,,
,577204,SHIVAMOGGA,KARNATAKA,Y,Y,N,,
,585327,Basavakalyan,KARNATAKA,Y,Y,N,,
,686033,Kottayam,KERALA,Y,Y,N,,
,623519,Ramanathapuram,TAMIL NADU,N,N,N,,
,624301,Dindigul,TAMIL NADU,Y,Y,Y,,
,691527,KOTTARAKKARA,KERALA,N,N,N,,
,690574,THODIYOOR,KERALA,N,N,N,,
,643270,PANDALUR,TAMIL NADU,N,N,N,,
,635307,UTHANGARAI,TAMIL NADU,Y,Y,N,,
,676303,VENGARA,KERALA,Y,Y,Y,,
,628658,UTHANGARAI,TAMIL NADU,Y,Y,N,,
,581302,Kampli,KARNATAKA,N,N,N,,
,614906,ADIRAMAPATTINAM,TAMIL NADU,Y,Y,Y,,
,680518,THRISSUR,KERALA,Y,Y,Y,,
,581124,Hubli,KARNATAKA,Y,Y,Y,,
,678583,PALAKKAD,KERALA,N,N,N,,
,627356,TIRUNELVELI,TAMIL NADU,Y,Y,Y,,
,678542,Vadakkenchery,KERALA,Y,Y,Y,,
,609401,Thanjavur,TAMIL NADU,N,N,N,,
,590000,Belgaum,KARNATAKA,Y,Y,Y,,
,571403,Mandya,KARNATAKA,Y,Y,N,,
,673582,KODANCHERY,KERALA,Y,Y,N,,
,582128,NARGUND,KARNATAKA,Y,Y,N,,
,695003,Trivandrum,KERALA,Y,Y,Y,,
,691574,Edava,KERALA,Y,Y,Y,,
,577516,Malebennur,KARNATAKA,N,N,N,,
,680552,THRISSUR,KERALA,N,N,N,,
,689621,Allapey,KERALA,Y,Y,N,,
,635139,Dharmapuri,TAMIL NADU,Y,Y,N,,
,621703,Lalgudi,TAMIL NADU,Y,Y,N,,
,582118,MUNDARGI,KARNATAKA,Y,Y,N,,
,688014,Allapey,KERALA,Y,Y,Y,,
,636108,Salem,TAMIL NADU,Y,Y,N,,
,635209,Gopichettipalyam,TAMIL NADU,N,N,N,,
,670581,Taliparamba,KERALA,Y,Y,Y,,
,636308,Salem,TAMIL NADU,Y,Y,Y,,
,590012,Belgaum,KARNATAKA,N,N,Y,,
,576232,BYNDOOR,KARNATAKA,Y,Y,N,,
,571312,Mysore,KARNATAKA,N,N,N,,
,586122,Bijapur,KARNATAKA,Y,Y,N,,
,680664,Kodungallur,KERALA,Y,Y,Y,,
,581183,DAVANGERE,KARNATAKA,Y,Y,N,,
,581214,Haveri,KARNATAKA,Y,Y,N,,
,695601,Trivandrum,KERALA,Y,Y,Y,,
,572128,Tumkur,KARNATAKA,Y,Y,N,,
,621220,Perambalur,TAMIL NADU,Y,Y,Y,,
,673022,Ulliyeri,KERALA,Y,Y,N,,
,641026,Coimbatore,TAMIL NADU,Y,Y,Y,,
,686027,Kottayam,KERALA,Y,Y,N,,
,627771,TIRUNELVELI,TAMIL NADU,Y,Y,N,,
,680008,TRICHUR,KERALA,Y,Y,Y,,
,690561,CHARUMOOD,KERALA,N,N,N,,
,627862,Salem,TAMIL NADU,Y,Y,Y,,
,624101,KODAIKANAL,TAMIL NADU,Y,Y,N,,
,580001,Dharwad,KARNATAKA,Y,Y,Y,,
,624314,Dindigul,TAMIL NADU,N,N,N,,
,621214,Trichy,TAMIL NADU,Y,Y,N,,
,686531,Kottayam,KERALA,N,N,N,,
,591108,Belgaum,KARNATAKA,Y,Y,Y,,
,626168,SIVAKASI,TAMIL NADU,Y,Y,N,,
,627717,TIRUNELVELI,TAMIL NADU,Y,Y,N,,
,670358,Kannur,KERALA,Y,Y,Y,,
,581426,NAVNAGAR,KARNATAKA,N,N,N,,
,691021,Kollam,KERALA,Y,Y,Y,,
,642112,Udumalpet,TAMIL NADU,Y,Y,N,,
,627808,Tenkasi,TAMIL NADU,Y,Y,Y,,
,573136,Hassan,KARNATAKA,Y,Y,N,,
,683572,Cochin,KERALA,Y,Y,Y,,
,679102,OTTAPALAM,KERALA,Y,Y,N,,
,571319,Chamarajanagar,KARNATAKA,Y,Y,Y,,
,591226,CHIKODI,KARNATAKA,N,N,N,,
,688632,Kottayam,KERALA,Y,Y,N,,
,673122,KALPETTA,KERALA,Y,Y,N,,
,581158,Hubli,KARNATAKA,Y,Y,N,,
,584139,Lingasugur,KARNATAKA,N,N,N,,
,686589,PALA,KERALA,Y,Y,N,,
,691009,Kollam,KERALA,Y,Y,Y,,
,583102,Bellary,KARNATAKA,Y,Y,Y,,
,679321,Malappuram,KERALA,Y,Y,Y,,
,571441,Kollegala,KARNATAKA,N,N,N,,
,628625,TIRUNELVELI,TAMIL NADU,Y,Y,N,,
,679124,OTTAPALAM,KERALA,N,N,N,,
,581202,Haveri,KARNATAKA,N,N,Y,,
,636809,ULAGANAHALLI,TAMIL NADU,Y,Y,N,,
,577601,Harihar,KARNATAKA,Y,Y,Y,,
,680506,Guruvayur,KERALA,Y,Y,Y,,
,606201,Thalaivasal,TAMIL NADU,Y,Y,N,,
,623518,Ramanathapuram,TAMIL NADU,Y,Y,N,,
,571251,SHUNTIKOPPA,KARNATAKA,Y,Y,N,,
,678557,PALAKKAD,KERALA,Y,Y,Y,,
,624204,Ayyampalyam,TAMIL NADU,Y,Y,Y,,
,680505,Guruvayur,KERALA,Y,Y,N,,
,561100,BANGALORE,KARNATAKA,Y,Y,N,,
,624214,Dindigul,TAMIL NADU,N,N,N,,
,678531,PALAKKAD,KERALA,N,N,Y,,
,682306,Cochin,KERALA,Y,Y,Y,,
,690572,Mavelikera,KERALA,Y,Y,Y,,
,627723,TIRUNELVELI,TAMIL NADU,Y,Y,N,,
,576228,BYNDOOR,KARNATAKA,Y,Y,N,,
,560096,BANGALORE,KARNATAKA,Y,Y,Y,,
,587242,Badami,KARNATAKA,N,N,N,,
,562145,HOSUR,KARNATAKA,N,N,N,,
,678600,PALAKKAD,KERALA,Y,Y,N,,
,673577,KALPETTA,KERALA,Y,Y,N,,
,590018,Belgaum,KARNATAKA,Y,Y,Y,,
,637504,Salem,TAMIL NADU,Y,Y,N,,
,641029,Coimbatore,TAMIL NADU,Y,Y,N,,
,670101,Kannur,KERALA,Y,Y,Y,,
,629165,MARTHANDAM,TAMIL NADU,Y,Y,N,,
,636008,Salem,TAMIL NADU,Y,Y,Y,,
,570029,Mysore,KARNATAKA,Y,Y,Y,,
,685566,Kattapana,KERALA,N,N,N,,
,678685,Vadakkenchery,KERALA,N,N,N,,
,678601,PALAKKAD,KERALA,Y,Y,Y,,
,685588,Thodupuzha,KERALA,N,N,N,,
,629151,MARTHANDAM,TAMIL NADU,Y,Y,N,,
,627818,Tenkasi,TAMIL NADU,Y,Y,N,,
,643205,PANDALUR,TAMIL NADU,N,N,N,,
,609802,Thanjavur,TAMIL NADU,Y,Y,Y,,
,679532,PALAKKAD,KERALA,Y,Y,Y,,
,688020,Allapey,KERALA,Y,Y,N,,
,574117,Padubidri,KARNATAKA,N,N,N,,
,591507,Nipani,KARNATAKA,Y,Y,N,,
,686654,PALA,KERALA,Y,Y,N,,
,690578,Karunagappally,KERALA,N,N,N,,
,636702,Dharmapuri,TAMIL NADU,Y,Y,Y,,
,571406,Mandya,KARNATAKA,Y,Y,Y,,
,612204,Kumbakonam,TAMIL NADU,Y,Y,Y,,
,626125,Rajapalayam,TAMIL NADU,Y,Y,N,,
,679584,EDAPPAL,KERALA,Y,Y,N,,
,560032,BANGALORE,KARNATAKA,N,N,Y,,
,689643,Pathanamthitta,KERALA,N,N,N,,
,621101,Perambalur,TAMIL NADU,Y,Y,Y,,
,574201,Uppinangady,KARNATAKA,Y,Y,Y,,
,691585,NEENDAKARA,KERALA,Y,Y,N,,
,609204,Thanjavur,TAMIL NADU,Y,Y,N,,
,690518,Karunagappally,KERALA,N,N,N,,
,673317,Kakkodi,KERALA,N,N,N,,
,682204,OTTAPALAM,KERALA,Y,Y,N,,
,683503,Cochin,KERALA,N,N,N,,
,691581,NEENDAKARA,KERALA,Y,Y,Y,,
,587317,MUDHOL,KARNATAKA,N,N,N,,
,621314,Pudukkottai,TAMIL NADU,Y,Y,N,,
,680566,Edamuttam,KERALA,Y,Y,N,,
,636306,Omalur,TAMIL NADU,N,N,N,,
,627802,Tenkasi,TAMIL NADU,Y,Y,Y,,
,673021,ELATHUR,KERALA,Y,Y,Y,,
,638454,Sathyamangalam,TAMIL NADU,Y,Y,N,,
,627853,Tenkasi,TAMIL NADU,Y,Y,Y,,
,635127,Dharmapuri,TAMIL NADU,Y,Y,N,,
,628631,TIRUNELVELI,TAMIL NADU,Y,Y,N,,
,682038,Cochin,KERALA,Y,Y,Y,,
,625516,CUMBAM,TAMIL NADU,Y,Y,N,,
,628002,Tuticorin,TAMIL NADU,Y,Y,Y,,
,614723,ADIRAMAPATTINAM,TAMIL NADU,N,N,N,,
,622102,Pudukkottai,TAMIL NADU,N,N,N,,
,695582,KANIYAPURAM,KERALA,Y,Y,Y,,
,626143,Rajapalayam,TAMIL NADU,N,N,N,,
,560071,BANGALORE,KARNATAKA,Y,Y,Y,,
,609501,Thanjavur,TAMIL NADU,Y,Y,Y,,
,678633,PALAKKAD,KERALA,N,N,N,,
,686512,Edakunnam,KERALA,Y,Y,N,,
,626108,Rajapalayam,TAMIL NADU,Y,Y,N,,
,680553,THRISSUR,KERALA,Y,Y,Y,,
,639005,Karur,TAMIL NADU,Y,Y,Y,,
,628716,KOVILPATTI,TAMIL NADU,N,N,N,,
,581401,Sirsi,KARNATAKA,Y,Y,N,,
,576221,Kundapura,KARNATAKA,Y,Y,N,,
,629509,Nagercoil,TAMIL NADU,Y,Y,N,,
,624504,Gopichettipalyam,TAMIL NADU,Y,Y,N,,
,637302,Sankagiri,TAMIL NADU,Y,Y,Y,,
,695305,Chirayinkeezhu,KERALA,N,N,N,,
,560035,BANGALORE,KARNATAKA,Y,Y,Y,,
,576257,Kundapura,KARNATAKA,Y,Y,N,,
,625582,Theni,TAMIL NADU,Y,Y,Y,,
,673123,KALPETTA,KERALA,Y,Y,Y,,
,627120,KANYAKUMARI,TAMIL NADU,N,N,N,,
,690521,Sasthamkotta,KERALA,Y,Y,N,,
,682022,Cochin,KERALA,N,N,N,,
,577452,HOSANAGARA,KARNATAKA,Y,Y,N,,
,690507,Mavelikera,KERALA,Y,Y,Y,,
,621801,JEYAMKONDAM,TAMIL NADU,N,N,N,,
,635815,Natrampalli,TAMIL NADU,Y,Y,N,,
,591229,Nipani,KARNATAKA,Y,Y,N,,
,582215,Haveri,KARNATAKA,Y,Y,N,,
,686670,Thodupuzha,KERALA,Y,Y,Y,,
,686560,Kottayam,KERALA,Y,Y,Y,,
,628211,Thiruchendur,TAMIL NADU,Y,Y,Y,,
,673501,Calicut,KERALA,Y,Y,N,,
,671351,PADANNA,KERALA,N,N,N,,
,577128,SHIVAMOGGA,KARNATAKA,Y,Y,N,,
,678558,PALAKKAD,KERALA,Y,Y,N,,
,627756,Salem,TAMIL NADU,Y,Y,Y,,
,563117,Kolar,KARNATAKA,Y,Y,Y,,
,695604,Trivandrum,KERALA,Y,Y,Y,,
,585222,SEDAM,KARNATAKA,Y,Y,N,,
,695011,Trivandrum,KERALA,Y,Y,Y,,
,621307,MANAPPARAI,TAMIL NADU,Y,Y,N,,
,577114,Basarikatte,KARNATAKA,Y,Y,N,,
,628222,TIRUNELVELI,TAMIL NADU,Y,Y,N,,
,683563,Cochin,KERALA,Y,Y,Y,,
,570001,Mysore,KARNATAKA,Y,Y,Y,,
,635207,UTHANGARAI,TAMIL NADU,Y,Y,N,,
,626153,Virudhunagar,TAMIL NADU,Y,Y,N,,
,623215,KARAIKUDI,TAMIL NADU,Y,Y,N,,
,629174,MARTHANDAM,TAMIL NADU,Y,Y,N,,
,678505,PALAKKAD,KERALA,N,N,N,,
,695101,Edava,KERALA,Y,Y,N,,
,688002,Allapey,KERALA,Y,Y,Y,,
,689673,RANNI,KERALA,N,N,N,,
,578105,Manipal,KARNATAKA,Y,Y,N,,
,612702,Kumbakonam,TAMIL NADU,Y,Y,Y,,
,591288,Nipani,KARNATAKA,Y,Y,N,,
,695618,Trivandrum,KERALA,Y,Y,Y,,
,583276,Hospet,KARNATAKA,Y,Y,Y,,
,627433,TIRUNELVELI,TAMIL NADU,Y,Y,Y,,
,629805,Nagercoil,TAMIL NADU,Y,Y,N,,
,614016,Tiruvarur,TAMIL NADU,Y,Y,N,,
,685511,Kattapana,KERALA,N,N,N,,
,673011,ELATHUR,KERALA,Y,Y,Y,,
,585313,JEWARGI,KARNATAKA,Y,Y,N,,
,680656,THRISSUR,KERALA,Y,Y,Y,,
,612503,Kumbakonam,TAMIL NADU,Y,Y,Y,,
,686502,Kottayam,KERALA,N,N,N,,
,626147,Virudhunagar,TAMIL NADU,Y,Y,N,,
,627006,TIRUNELVELI,TAMIL NADU,Y,Y,Y,,
,639205,Karur,TAMIL NADU,Y,Y,Y,,
,680666,Kodungallur,KERALA,Y,Y,N,,
,686020,Kottayam,KERALA,N,N,N,,
,688582,Cherthala,KERALA,Y,Y,N,,
,671310,Kannur,KERALA,N,N,N,,
,680662,Irinjalakuda,KERALA,N,N,N,,
,571313,Chamarajanagar,KARNATAKA,Y,Y,Y,,
,637209,Sankagiri,TAMIL NADU,Y,Y,N,,
,614203,PAPANASAM,TAMIL NADU,N,N,N,,
,686524,PALA,KERALA,Y,Y,N,,
,576283,Kundapura,KARNATAKA,N,N,N,,
,679522,OTTAPALAM,KERALA,Y,Y,Y,,
,636499,Omalur,TAMIL NADU,N,N,N,,
,635204,ORATHANADU,TAMIL NADU,N,N,N,,
,576115,Manipal,KARNATAKA,Y,Y,N,,
,587123,Badami,KARNATAKA,N,N,N,,
,623532,Ramanathapuram,TAMIL NADU,N,N,N,,
,670564,Kannur,KERALA,N,N,N,,
,586103,Bijapur,KARNATAKA,Y,Y,N,,
,688008,Allapey,KERALA,Y,Y,Y,,
,623716,Ramanathapuram,TAMIL NADU,Y,Y,N,,
,680722,THRISSUR,KERALA,N,N,N,,
,679513,PALAKKAD,KERALA,N,N,Y,,
,608402,KARUNAPURAM,TAMIL NADU,Y,Y,Y,,
,637026,Namakkal,TAMIL NADU,N,N,N,,
,673595,Bathery,KERALA,Y,Y,Y,,
,629503,Nagercoil,TAMIL NADU,Y,Y,N,,
,636458,METTUR,TAMIL NADU,N,N,N,,
,560062,BANGALORE,KARNATAKA,Y,Y,Y,,
,691311,CHITHARA,KERALA,Y,Y,N,,
,690564,Mavelikera,KERALA,Y,Y,N,,
,636813,Dharmapuri,TAMIL NADU,N,N,N,,
,689647,Pathanamthitta,KERALA,Y,Y,Y,,
,695015,Trivandrum,KERALA,Y,Y,Y,,
,614703,Trichy,TAMIL NADU,Y,Y,Y,,
,673571,KOZHIKODE,KERALA,N,N,N,,
,628907,Tuticorin,TAMIL NADU,Y,Y,N,,
,676577,EDAPPAL,KERALA,Y,Y,N,,
,560060,BANGALORE,KARNATAKA,Y,Y,Y,,
,690513,Mavelikera,KERALA,Y,Y,Y,,
,571128,Mysore,KARNATAKA,N,N,N,,
,582111,RON,KARNATAKA,Y,Y,N,,
,686522,Kottayam,KERALA,Y,Y,Y,,
,635851,Natrampalli,TAMIL NADU,Y,Y,Y,,
,694582,Trivandrum,KERALA,Y,Y,N,,
,621313,MANAPPARAI,TAMIL NADU,Y,Y,N,,
,584122,Lingasugur,KARNATAKA,N,N,N,,
,642201,Udumalpet,TAMIL NADU,Y,Y,N,,
,575008,Mangalore,KARNATAKA,Y,Y,Y,,
,560082,BANGALORE,KARNATAKA,Y,Y,Y,,
,686730,Thodupuzha,KERALA,N,N,N,,
,679311,OTTAPALAM,KERALA,N,N,N,,
,673632,Calicut,KERALA,Y,Y,Y,,
,682506,Cochin,KERALA,Y,Y,Y,,
,695581,Trivandrum,KERALA,Y,Y,Y,,
,574104,KARKALA,KARNATAKA,Y,Y,N,,
,581308,Kampli,KARNATAKA,N,N,N,,
,572102,Tumkur,KARNATAKA,Y,Y,Y,,
,641017,Coimbatore,TAMIL NADU,Y,Y,Y,,
,577552,Santhebennur,KARNATAKA,Y,Y,N,,
,686014,Kottayam,KERALA,N,N,N,,
,673602,MUKKAM,KERALA,Y,Y,Y,,
,641104,ANNUR,TAMIL NADU,Y,Y,N,,
,686582,ERATTUPETTA,KERALA,Y,Y,N,,
,683104,Cochin,KERALA,N,N,N,,
,571419,Maddur,KARNATAKA,N,N,N,,
,678595,PALAKKAD,KERALA,N,N,N,,
,575002,Mangalore,KARNATAKA,Y,Y,Y,,
,624406,NATHAM,TAMIL NADU,Y,Y,N,,
,628205,Thiruchendur,TAMIL NADU,Y,Y,Y,,
,628721,Salem,TAMIL NADU,N,N,N,,
,583232,YELBURAGA,KARNATAKA,Y,Y,Y,,
,621103,Perambalur,TAMIL NADU,Y,Y,Y,,
,670009,Kannur,KERALA,Y,Y,Y,,
,689126,Allapey,KERALA,Y,Y,N,,
,638316,Lakshminagar,TAMIL NADU,Y,Y,Y,,
,671357,Kannur,KERALA,N,N,N,,
,626052,Virudhunagar,TAMIL NADU,Y,Y,N,,
,691502,Sasthamkotta,KERALA,Y,Y,N,,
,572131,Nagasandra,KARNATAKA,Y,Y,N,,
,587212,Badami,KARNATAKA,Y,Y,N,,
